ID,OPEID,Institution Name,City,State,GiftReceivedDate,ForeignGiftAmount,GiftType,CountryGiftor,GiftorName
12493,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/06/2016,"$580,550.00",Contract,ENGLAND,Medimmune
12494,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/07/2016,"$139,320.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12495,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/07/2016,"$349,754.00",Contract,SWITZERLAND,Actelion Clinical Research
12496,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/27/2016,"$229,971.00",Contract,JAPAN,Toyota Motor Eng & Manf
12497,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/17/2016,"$1,333,333.00",Monetary Gift,SAUDI ARABIA,King Saud University
12498,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/23/2016,"$450,404.00",Contract,BERMUDA,Axovant Sciences
12499,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,06/27/2016,$970.00,Contract,ENGLAND,Medimmune
12500,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,07/20/2016,"$1,394,641.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12501,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2016,"$453,627.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12502,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/02/2016,"$695,648.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12503,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/15/2016,"$293,743.00",Contract,ENGLAND,Biocompatibles UK LTD
12504,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/23/2016,"$155,286.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12505,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/24/2016,"$300,000.00",Contract,CANADA,Arbutus Biopharma
12506,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/01/2016,"$296,799.00",Contract,BERMUDA,Axovant Sciences
12507,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/03/2016,"$201,635.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12508,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/03/2016,"$256,999.00",Contract,CANADA,Profound Medical
12509,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/01/2016,"$370,152.00",Contract,SWITZERLAND,Hoffman La Roche
12510,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/18/2016,"$128,212.00",Contract,IRELAND,Icon Clinical Research
12511,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/12/2016,"$261,907.00",Contract,BERMUDA,Axovant Sciences
12512,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/12/2016,"$1,328,308.00",Contract,JAPAN,Chugai Pharmaceutical
12513,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/16/2016,"$356,070.00",Contract,IRELAND,Icon Clinical Research
12514,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/23/2017,"$143,005.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12515,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/01/2017,"$392,688.00",Contract,JAPAN,Millennium Pharmaceuticals
12516,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/03/2017,"$2,400.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12517,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/03/2017,"$4,730.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12518,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/14/2017,"$110,812.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12519,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/20/2017,"$81,680.00",Contract,IRELAND,Shire Human Genetic Therapis
12520,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/01/2017,"$1,277,904.00",Contract,JAPAN,Toyota Motor North America
12521,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/14/2017,"$100,255.00",Contract,IRELAND,Shire Human Genetic Therapis
12522,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/01/2017,"$144,479.00",Contract,JAPAN,Takeda Development Center Americas
12523,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/03/2017,"$176,752.00",Contract,IRELAND,Shire Human Genetic Therapis
12524,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/04/2017,"$250,000.00",Contract,ENGLAND,Biocompatibles UK
12525,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/05/2017,"$190,339.00",Contract,BERMUDA,Axovant Sciences
12526,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/05/2017,"$296,799.00",Contract,BERMUDA,Axovant Sciences
12527,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/11/2017,"$524,551.00",Contract,JAPAN,Takeda Development Center Americas
12528,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/11/2017,"$474,594.00",Contract,JAPAN,Takeda Development Center Americas
12529,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,07/11/2017,"$344,979.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12530,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,07/11/2017,"$344,979.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12531,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,07/18/2017,"$24,090.00",Contract,ITALY,Diasorin
12532,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2017,"$327,822.00",Contract,GERMANY,EMD Serono
12533,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2017,"$327,822.00",Contract,GERMANY,EMD Serono
12534,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2017,"$116,149.00",Contract,SWITZERLAND,Roche Molecular Systems
12535,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2017,"$84,370.00",Contract,SWITZERLAND,Roche Molecular Systems
12536,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2017,"$116,149.00",Contract,SWITZERLAND,Roche Molecular Systems
12537,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2017,"$84,370.00",Contract,SWITZERLAND,Roche Molecular Systems
12538,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/22/2017,"$419,750.00",Contract,GERMANY,EMD Serono
12539,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/22/2017,"$419,750.00",Contract,GERMANY,EMD Serono
12540,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/23/2017,"$50,978.00",Contract,DENMARK,Astellas Pharma Europe BV
12541,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/28/2017,"$31,383.00",Contract,ITALY,Diasorin
12542,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/06/2017,"$5,350.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12543,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/06/2017,"$5,000.00",Contract,JAPAN,Astellas Pharma US
12544,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/06/2017,"$5,000.00",Contract,JAPAN,Astellas Pharma
12545,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/06/2017,"$5,350.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12546,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/06/2017,$900.00,Contract,SWITZERLAND,Novartis Pharmaceuticals
12547,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/06/2017,$900.00,Contract,SWITZERLAND,Novartis Pharmaceuticals
12548,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/19/2017,"$418,014.00",Contract,ISRAEL,Urogen Pharma
12549,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/19/2017,"$418,014.00",Contract,ISRAEL,Urogen Pharma
12550,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/22/2017,"$235,592.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12551,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/22/2017,"$235,592.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12552,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/27/2017,"$132,660.00",Contract,CANADA,Genepoc
12553,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/27/2017,"$132,660.00",Contract,CANADA,Genepoc
12554,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/03/2017,"$265,355.00",Contract,GERMANY,Bayer Healthcare
12555,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/03/2017,"$265,355.00",Contract,GERMANY,Bayer Healthcare
12556,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/11/2017,"$339,025.00",Contract,JAPAN,Millennium Pharmaceuticals
12557,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/11/2017,"$339,025.00",Contract,JAPAN,Millennium Pharmaceuticals
12558,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/13/2017,"$136,579.00",Contract,CANADA,Genepoc
12559,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/13/2017,"$236,580.00",Contract,CANADA,Genepoc
12560,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/17/2017,"$94,012.00",Contract,ENGLAND,Adaptimmune
12561,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/18/2017,$216.00,Contract,SWITZERLAND,Novartis Pharmaceuticals
12562,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/18/2017,"$2,800.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12563,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/18/2017,$216.00,Contract,SWITZERLAND,Novartis Pharmaceuticals
12564,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/18/2017,"$2,800.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12565,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/19/2017,"$38,138.00",Contract,ITALY,Diasorin
12566,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/23/2017,"$233,705.00",Contract,JAPAN,Astellas Pharma Global Development
12567,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/23/2017,"$233,705.00",Contract,JAPAN,Astellas Pharma
12568,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/01/2017,"$501,337.00",Contract,JAPAN,Astellas Pharma
12569,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/01/2017,"$501,337.00",Contract,JAPAN,Astellas Pharma Global Development
12570,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/01/2017,"$113,761.00",Contract,SWITZERLAND,Roche Molecular Systems
12571,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/01/2017,"$170,478.00",Contract,CANADA,Genepoc
12572,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/01/2017,"$113,761.00",Contract,SWITZERLAND,Roche Molecular Systems
12573,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/01/2018,"$323,510.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12574,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/01/2018,"$323,510.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12575,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/01/2018,"$323,510.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12576,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/24/2018,"$421,487.00",Contract,JAPAN,Takeda Development Center Americas
12577,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/24/2018,"$128,391.00",Contract,JAPAN,Takeda Development Center Americas
12578,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/07/2018,"$292,748.00",Contract,ISRAEL,Given Imaging
12579,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/07/2018,"$292,748.00",Contract,ISRAEL,Given Imaging
12580,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/09/2018,"$105,650.00",Contract,ENGLAND,Adaptimmune
12581,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/19/2018,"$108,568.00",Contract,CANADA,Genepoc
12582,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/22/2018,"$246,090.00",Contract,JAPAN,Millennium Pharmaceuticals
12583,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/01/2018,"$301,819.00",Contract,ISRAEL,Neuroderm
12584,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/01/2018,"$253,966.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12585,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/01/2018,"$253,966.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12586,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/01/2018,"$301,819.00",Contract,ISRAEL,Neuroderm
12587,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/14/2018,"$250,000.00",Contract,IRELAND,APTIV
12588,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/14/2018,"$250,000.00",Contract,IRELAND,Aptiv
12589,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/02/2018,"$34,309.00",Contract,SWITZERLAND,Roche Molecular Systems
12590,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/04/2018,"$258,192.00",Contract,ITALY,Diasorin
12591,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/04/2018,"$258,192.00",Contract,ITALY,Diasorin
12592,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/12/2018,"$74,000.00",Contract,GERMANY,Bayer Healthcare
12593,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/19/2018,"$160,924.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12594,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/25/2018,"$170,478.00",Contract,CANADA,Genepoc
12595,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/09/2018,"$14,946.00",Contract,SWITZERLAND,Roche Molecular Systems
12596,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/24/2018,"$358,460.00",Contract,JAPAN,Astellas Pharma US
12597,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/24/2018,"$358,460.00",Contract,JAPAN,Astellas Pharma US
12598,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,06/01/2018,"$95,714.00",Contract,JAPAN,Takeda Development Center Americas
12599,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,06/13/2018,"$160,650.00",Contract,SWITZERLAND,Roche Molecular Systems
12600,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,06/24/2018,"$421,487.00",Contract,JAPAN,Takeda Development Center Americas
12601,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,06/30/2018,"$1,070.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12602,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,06/30/2018,"$67,452.00",Contract,ENGLAND,Adaptimmune
12603,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/16/2018,"$232,020.00",Contract,JAPAN,Eisai America
12604,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/23/2018,"$332,759.00",Contract,INDIA,Zydus Discovery DMCC
12605,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/01/2018,"$264,882.00",Contract,GERMANY,Fresenius Kabi Deutschland GMBH
12606,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/02/2018,"$3,279,441.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12607,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/24/2018,"$276,706.00",Contract,SWITZERLAND,Orphan Technologies
12608,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/07/2018,"$1,811,178.00",Contract,JAPAN,Olympus America
12609,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/13/2018,"$366,000.00",Contract,AUSTRALIA,Department of Defence (Australia)
12610,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/01/2018,"$146,300.00",Contract,ENGLAND,Astrazeneca LP
12611,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/05/2018,"$5,850.00",Contract,INDIA,Zydus Discovery DMCC
12612,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/07/2018,"$256,264.00",Contract,SWITZERLAND,Roche Molecular Systems
12613,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/01/2019,"$25,644.00",Contract,JAPAN,Olympus America
12614,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/03/2019,"$300,000.00",Monetary Gift,ENGLAND,Innovative Vector Control Cnsortium
12615,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/10/2019,"$1,128,655.00",Contract,JAPAN,Astellas Pharma Global
12616,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,01/24/2019,"$357,232.00",Contract,SOUTH KOREA,SK Life Science
12617,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,02/01/2019,"$77,022.00",Contract,SWITZERLAND,Roche Diagnostics
12618,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/06/2019,"$377,438.00",Contract,AUSTRIA,Hookipa Biotech Ag
12619,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/06/2019,"$292,748.00",Contract,ISRAEL,Given Imaging
12620,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,03/18/2019,"$655,201.00",Contract,JAPAN,Millennium Pharmaceuticals
12621,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/10/2019,"$667,305.00",Contract,FRANCE,Sanofi US Services
12622,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/15/2019,"$135,430.00",Contract,ENGLAND,Astrazeneca LP
12623,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/17/2019,"$58,860.00",Contract,FRANCE,Sanofi US Services
12624,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/18/2019,"$69,850.00",Contract,JAPAN,Eisai Medical Research
12625,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,04/19/2019,"$2,197,115.00",Monetary Gift,MALAYSIA,Malaysian Palm Oil Board
12626,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/01/2019,"$29,729.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12627,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/01/2019,"$29,729.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12628,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/03/2019,"$43,065.00",Monetary Gift,SWITZERLAND,Roche Diagnostics
12629,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/06/2019,"$101,735.00",Contract,SWITZERLAND,Celgene International
12630,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/06/2019,"$150,165.00",Contract,SWITZERLAND,Celgene International
12631,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,05/24/2019,"$200,827.00",Contract,SWITZERLAND,Celgene International
12632,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,06/01/2019,"$61,400.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12633,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,06/12/2019,"$109,236.00",Contract,JAPAN,Astellas Pharma Global
12634,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,07/17/2019,"$123,486.00",Contract,SWITZERLAND,Roche Diagnostics
12635,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,07/23/2019,"$193,702.00",Contract,GERMANY,Boehringer Ingelheim Pharmaceutical
12636,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,07/23/2019,$936.00,Contract,GERMANY,Boehringer Ingelheim Pharmaceutical
12637,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,07/26/2019,"$25,000.00",Monetary Gift,IRELAND,Medtronic
12638,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2019,"$212,573.00",Contract,SWITZERLAND,Roche Molecular Systems
12639,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2019,"$1,098,420.00",Contract,CHINA,Jiangsu Alphamab Biopharma
12640,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/01/2019,"$2,000.00",Monetary Gift,SWITZERLAND,Roche Diagnostics
12641,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,08/12/2019,"$206,025.00",Contract,IRELAND,Medtronic
12642,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/01/2019,"$111,484.00",Contract,JAPAN,Millennium Pharmaceuticals
12643,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/01/2019,"$326,023.00",Contract,ENGLAND,Unilever UK Central Resources
12644,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/18/2019,"$1,579,229.00",Contract,ENGLAND,Astrazeneca LP
12645,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,09/25/2019,"$183,303.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12646,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/01/2019,"$1,114,492.00",Contract,AUSTRALIA,CSL Behring
12647,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/02/2019,"$12,636.00",Contract,JAPAN,Eisai America
12648,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/24/2019,"$303,457.00",Contract,THE NETHERLANDS,DSM Nutritional Products
12649,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/24/2019,"$136,602.00",Contract,SWITZERLAND,Roche Molecular Systems
12650,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,10/28/2019,"$26,750.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12651,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/07/2019,"$115,100.00",Contract,IRELAND,Medtronic
12652,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/07/2019,"$70,356.00",Contract,CHINA,Jiangsu Alphamab Biopharma
12653,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/07/2019,"$472,080.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12654,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/07/2019,"$2,152,965.00",Contract,JAPAN,Eisai America
12655,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/07/2019,"$10,700.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12656,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/07/2019,"$495,954.00",Contract,ENGLAND,Avita Medical Americas
12657,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/11/2019,"$1,600,000.00",Contract,CHINA,Luye Pharma
12658,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/18/2019,"$68,635.00",Contract,JAPAN,Millennium Pharmaceuticals
12659,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/19/2019,"$1,000,000.00",Monetary Gift,JAPAN,Millennium Pharmaceuticals
12660,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/21/2019,"$40,526.00",Contract,SWITZERLAND,Roche Diagnostics
12661,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,11/22/2019,"$156,198.00",Contract,GERMANY,Boehringer Ingelheim Pharmaceutical
12662,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/03/2019,"$124,508.00",Contract,SWITZERLAND,Roche Diagnostics
12663,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/09/2019,"$128,349.00",Contract,SOUTH KOREA,SK Life Science
12664,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/11/2019,"$17,496.00",Contract,ENGLAND,Unilever UK Central Resources
12665,00181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,12/18/2019,"$322,330.00",Contract,SWITZERLAND,Novartis Pharmaceuticals
12666,00182500,Purdue University,West Lafayette,IN,01/23/2014,"$1,009,532.00",Monetary Gift,MEXICO,"Cimmyt, Int."
12667,00182500,Purdue University,West Lafayette,IN,01/27/2014,"$325,000.00",Monetary Gift,JAPAN,Sunovion Pharmaceuticals Inc
12668,00182500,Purdue University,West Lafayette,IN,03/21/2014,"$373,089.00",Monetary Gift,SWITZERLAND,"Hoffman-La Roche, Inc."
12669,00182500,Purdue University,West Lafayette,IN,03/25/2014,"$336,660.00",Monetary Gift,ENGLAND,Rolls-Royce Corporation
12670,00182500,Purdue University,West Lafayette,IN,04/03/2014,"$390,000.00",Monetary Gift,ENGLAND,Rolls-Royce Corporation
12671,00182500,Purdue University,West Lafayette,IN,04/25/2014,"$970,297.00",Monetary Gift,MEXICO,Int'l Maize & Wheat Improvement Ctr
12672,00182500,Purdue University,West Lafayette,IN,05/28/2014,"$342,013.00",Monetary Gift,JAPAN,Takeda Pharm Int'l Inc US Region
12673,00182500,Purdue University,West Lafayette,IN,06/06/2014,"$328,110.00",Monetary Gift,QATAR,Qatar Environmental & Energy Res In
12674,00182500,Purdue University,West Lafayette,IN,06/06/2014,"$367,499.00",Monetary Gift,QATAR,Hamad Medical Corporation
12675,00182500,Purdue University,West Lafayette,IN,06/20/2014,"$10,000,000.00",Monetary Gift,KUWAIT,American Univ of the Middle East
12676,00182500,Purdue University,West Lafayette,IN,07/09/2014,"$427,856.00",Monetary Gift,GERMANY,Bosch Rexroth Corporation
12677,00182500,Purdue University,West Lafayette,IN,08/28/2014,"$396,000.00",Monetary Gift,INDIA,Tata Consultancy Services
12678,00182500,Purdue University,West Lafayette,IN,09/29/2014,"$546,000.00",Monetary Gift,KOREA,CKD Pharmaceutical Corporation
12679,00182500,Purdue University,West Lafayette,IN,10/15/2014,"$969,201.00",Monetary Gift,GERMANY,Siemens Healthcare Diagnostics
12680,00182500,Purdue University,West Lafayette,IN,10/29/2014,"$287,208.00",Monetary Gift,CANADA,COSIA-Canada Oil Sands Innov All'nc
12681,00182500,Purdue University,West Lafayette,IN,11/10/2014,"$259,200.00",Monetary Gift,CHINA,Shangri-La Hotel
12682,00182500,Purdue University,West Lafayette,IN,12/04/2014,"$440,400.00",Monetary Gift,KOREA,FX GEAR
12683,00182500,Purdue University,West Lafayette,IN,12/10/2014,"$297,000.00",Monetary Gift,ENGLAND,Astrazeneca Pharmaceuticals LP
12684,00182500,Purdue University,West Lafayette,IN,02/06/2015,"$363,648.00",Monetary Gift,FRANCE,Sanofi-Aventis
12685,00182500,Purdue University,West Lafayette,IN,02/24/2015,"$1,373,730.00",Monetary Gift,PERU,Hochschild Plaut Navarro Trust
12686,00182500,Purdue University,West Lafayette,IN,03/09/2015,"$287,498.00",Monetary Gift,GERMANY,Fag Kugelfischer Georg Schaefer Ag
