ID,OPEID,Institution Name,City,State,GiftReceivedDate,ForeignGiftAmount,GiftType,CountryGiftor,GiftorName
11223,00156900,Georgia Institute of Technology,Atlanta,GA,08/28/2017,150000,Contract,KOREA,SAMSUNG ELECTRONICS
11224,00156900,Georgia Institute of Technology,Atlanta,GA,09/19/2017,440000,Contract,CHINA,S.F. EXPRESS
11225,00156900,Georgia Institute of Technology,Atlanta,GA,09/25/2017,529890,Contract,CHINA,S.F. EXPRESS
11226,00156900,Georgia Institute of Technology,Atlanta,GA,09/25/2017,400000,Contract,CHINA,S.F. EXPRESS
11227,00156900,Georgia Institute of Technology,Atlanta,GA,10/06/2017,305000,Contract,KOREA,ELECTRONICS AND TELECOMMUNICATIONS
11228,00156900,Georgia Institute of Technology,Atlanta,GA,10/11/2017,150000,Contract,KOREA,SAMSUNG ELECTRONICS
11229,00156900,Georgia Institute of Technology,Atlanta,GA,10/27/2017,346557,Contract,GERMANY,CUREVAC AG
11230,00156900,Georgia Institute of Technology,Atlanta,GA,12/21/2017,109490,Contract,KOREA,KOLON INDUSTRIAL INC.
11231,00156900,Georgia Institute of Technology,Atlanta,GA,01/29/2018,266112,Contract,CANADA,T-BASE COMMUNICATIONS INC
11232,00156900,Georgia Institute of Technology,Atlanta,GA,02/12/2018,74262,Contract,CANADA,T-BASE COMMUNICATIONS INC
11233,00156900,Georgia Institute of Technology,Atlanta,GA,02/20/2018,512105,Contract,ENGLAND,LONDON SCHOOL OF HYGIENE & TROPICAL
11234,00156900,Georgia Institute of Technology,Atlanta,GA,03/06/2018,440000,Contract,CANADA,BOMBARDIER RECREATIONAL PRODUCT
11235,00156900,Georgia Institute of Technology,Atlanta,GA,03/27/2018,409147,Contract,CHINA,S.F. EXPRESS
11236,00156900,Georgia Institute of Technology,Atlanta,GA,04/02/2018,476453,Contract,KOREA,GEOSTORY INC.
11237,00156900,Georgia Institute of Technology,Atlanta,GA,04/23/2018,280000,Contract,KOREA,ELECTRONICS AND TELECOMMUNICATIONS
11238,00156900,Georgia Institute of Technology,Atlanta,GA,05/08/2018,24579,Contract,BELGIUM,IMEC VZW
11239,00156900,Georgia Institute of Technology,Atlanta,GA,05/14/2018,789990,Contract,SWEDEN,SAAB AB Support and Svcs
11240,00156900,Georgia Institute of Technology,Atlanta,GA,06/20/2018,231846,Contract,BELGIUM,IMEC VZW
11241,00156900,Georgia Institute of Technology,Atlanta,GA,06/21/2018,10901,Contract,CANADA,T-BASE COMMUNICATIONS INC
11242,00156900,Georgia Institute of Technology,Atlanta,GA,08/06/2018,359126,Contract,JAPAN,"MITSUBISHI HEAVY INDUS LIMIT/KOBE,"
11243,00156900,Georgia Institute of Technology,Atlanta,GA,08/27/2018,1500000,Monetary Gift,CHINA,Dr. Jun Luo
11244,00156900,Georgia Institute of Technology,Atlanta,GA,08/27/2018,75000,Monetary Gift,CHINA,Dr. Jian Z. Liang
11245,00156900,Georgia Institute of Technology,Atlanta,GA,08/27/2018,1500000,Monetary Gift,CHINA,Dr. Jian Z. Liang
11246,00156900,Georgia Institute of Technology,Atlanta,GA,08/27/2018,409147,Contract,CHINA,"S.F. EXPRESS/SHENZHEN, CHINA"
11247,00156900,Georgia Institute of Technology,Atlanta,GA,09/26/2018,150000,Contract,KOREA,SAMSUNG/ ADVANCED INSTITUTE OF TECH
11248,00156900,Georgia Institute of Technology,Atlanta,GA,10/02/2018,150000,Contract,KOREA,SAMSUNG/ ADVANCED INSTITUTE OF TECH
11249,00156900,Georgia Institute of Technology,Atlanta,GA,10/16/2018,150000,Contract,KOREA,SAMSUNG/ ADVANCED INSTITUTE OF TECH
11250,00156900,Georgia Institute of Technology,Atlanta,GA,12/11/2018,961164,Contract,AUSTRALIA,COMMONWEALTH SCIENTIFIC AND INDUSTR
11251,00156900,Georgia Institute of Technology,Atlanta,GA,12/11/2018,1500000,Contract,FRANCE,"AIRBUS AMERICAS INC/HERNDON, VA"
11252,00156900,Georgia Institute of Technology,Atlanta,GA,12/14/2018,280000,Contract,SAUDI ARABIA,KING ABDULLAH UNIV OF SCI & TECH (K
11253,00156900,Georgia Institute of Technology,Atlanta,GA,12/17/2018,300000,Contract,KOREA,SAMSUNG/SAMSUNG DISPLAY DEVICES/KYU
11254,00156900,Georgia Institute of Technology,Atlanta,GA,01/03/2019,100000,Contract,SOUTH KOREA,SAMSUNG/ ADVANCED INSTITUTE OF TECH
11255,00156900,Georgia Institute of Technology,Atlanta,GA,01/14/2019,168091,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11256,00156900,Georgia Institute of Technology,Atlanta,GA,01/15/2019,358774,Contract,SOUTH KOREA,GEOSTORY INC./SEOUL KOREA
11257,00156900,Georgia Institute of Technology,Atlanta,GA,01/16/2019,120250,Contract,FRANCE,"SAFRAN/CEDEX, FRANCE"
11258,00156900,Georgia Institute of Technology,Atlanta,GA,02/06/2019,2385353,Contract,CHINA,"S.F. EXPRESS/SHENZHEN, CHINA"
11259,00156900,Georgia Institute of Technology,Atlanta,GA,02/12/2019,2708753,Contract,SAUDI ARABIA,KING FAHD UNIV OF PETROLEUM AND MIN
11260,00156900,Georgia Institute of Technology,Atlanta,GA,02/12/2019,2363104,Contract,CHINA,"S.F. EXPRESS/SHENZHEN, CHINA"
11261,00156900,Georgia Institute of Technology,Atlanta,GA,03/14/2019,31842,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11262,00156900,Georgia Institute of Technology,Atlanta,GA,04/02/2019,35000,Monetary Gift,ENGLAND,CAF American Donor Fund
11263,00156900,Georgia Institute of Technology,Atlanta,GA,04/02/2019,55000,Monetary Gift,ENGLAND,CAF American Donor Fund
11264,00156900,Georgia Institute of Technology,Atlanta,GA,04/02/2019,10000,Monetary Gift,ENGLAND,CAF American Donor Fund
11265,00156900,Georgia Institute of Technology,Atlanta,GA,04/22/2019,280000,Contract,SOUTH KOREA,ELECTRONICS AND TELECOMMUNICATIONS
11266,00156900,Georgia Institute of Technology,Atlanta,GA,04/25/2019,5398,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11267,00156900,Georgia Institute of Technology,Atlanta,GA,05/03/2019,464739,Contract,PANAMA,PANAMA LOGISTICS INNOVATION & RESEA
11268,00156900,Georgia Institute of Technology,Atlanta,GA,06/13/2019,4187,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11269,00156900,Georgia Institute of Technology,Atlanta,GA,06/17/2019,6096,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11270,00156900,Georgia Institute of Technology,Atlanta,GA,06/17/2019,167435,Contract,SAUDI ARABIA,"ARAMCO SERVICES COMPANY/DHAHRAN,SAU"
11271,00156900,Georgia Institute of Technology,Atlanta,GA,06/28/2019,300000,Contract,SAUDI ARABIA,KING ABDULLAH UNIV OF SCI & TECH (K
11272,00156900,Georgia Institute of Technology,Atlanta,GA,07/08/2019,6000,Monetary Gift,JAPAN,Nakatani Foundation
11273,00156900,Georgia Institute of Technology,Atlanta,GA,07/09/2019,299912,Contract,SPAIN,"PHI 4 TECHNOLOGIES/MADRID, SPAIN"
11274,00156900,Georgia Institute of Technology,Atlanta,GA,07/16/2019,160000,Contract,FRANCE,"SAFRAN/CEDEX, FRANCE"
11275,00156900,Georgia Institute of Technology,Atlanta,GA,07/26/2019,705052,Contract,SOUTH KOREA,GEOSTORY INC./SEOUL KOREA
11276,00156900,Georgia Institute of Technology,Atlanta,GA,08/06/2019,478272,Contract,SAUDI ARABIA,KING FAHD UNIV OF PETROLEUM AND MIN
11277,00156900,Georgia Institute of Technology,Atlanta,GA,09/05/2019,366107,Contract,SOUTH KOREA,KOREAN INSTITUTE OF SCIENCE & TECHN
11278,00156900,Georgia Institute of Technology,Atlanta,GA,09/17/2019,2434392,Contract,SAUDI ARABIA,"ARAMCO SERVICES COMPANY/DHAHRAN,SAU"
11279,00156900,Georgia Institute of Technology,Atlanta,GA,09/18/2019,8952,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11280,00156900,Georgia Institute of Technology,Atlanta,GA,09/25/2019,15457,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11281,00156900,Georgia Institute of Technology,Atlanta,GA,10/10/2019,350000,Contract,FRANCE,"AIRBUS OPERATIONS SAS / TOULOUSE, F"
11282,00156900,Georgia Institute of Technology,Atlanta,GA,10/10/2019,100000,Monetary Gift,ENGLAND,Erin Chrislock Dasher Athletic Sch
11283,00156900,Georgia Institute of Technology,Atlanta,GA,10/14/2019,12429,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11284,00156900,Georgia Institute of Technology,Atlanta,GA,10/18/2019,100000,Monetary Gift,ENGLAND,Erin Chrislock Dasher Athletic Sch
11285,00156900,Georgia Institute of Technology,Atlanta,GA,10/21/2019,1492188,Contract,SOUTH KOREA,SAMSUNG ELECTRONICS/KOREA
11286,00156900,Georgia Institute of Technology,Atlanta,GA,11/11/2019,291162,Contract,BRAZIL,COMPANHIA BRASILERIA DE METALURGIA
11287,00156900,Georgia Institute of Technology,Atlanta,GA,11/11/2019,940405,Contract,JAPAN,"NAKATANI FOUNDATION/OSAKI, SHINAGAW"
11288,00156900,Georgia Institute of Technology,Atlanta,GA,11/14/2019,72959,Contract,SOUTH KOREA,KOLON INDUSTRIAL INC./GYEONGGI-DO
11289,00156900,Georgia Institute of Technology,Atlanta,GA,11/14/2019,77470,Contract,SOUTH KOREA,KOLON INDUSTRIAL INC./GYEONGGI-DO
11290,00156900,Georgia Institute of Technology,Atlanta,GA,11/14/2019,7524,Contract,CANADA,T-BASE COMMUNICATIONS INC/OTTAWA
11291,00156900,Georgia Institute of Technology,Atlanta,GA,11/14/2019,68112,Contract,SOUTH KOREA,"KOLON INDUSTRIAL INC./GYEONGGI-DO,"
11292,00156900,Georgia Institute of Technology,Atlanta,GA,11/15/2019,44743,Contract,SOUTH KOREA,"KOLON INDUSTRIAL INC./GYEONGGI-DO,"
11293,00156900,Georgia Institute of Technology,Atlanta,GA,11/30/2019,940405,Monetary Gift,JAPAN,Nakatani Foundation
11294,00156900,Georgia Institute of Technology,Atlanta,GA,12/04/2019,3280,Contract,CANADA,"T-BASE COMMUNICATIONS INC/OTTAWA, O"
11295,00156900,Georgia Institute of Technology,Atlanta,GA,12/20/2019,235000,Monetary Gift,SOUTH KOREA,Kolon Industries
11296,00157200,Georgia Southern University,Statesboro,GA,08/19/2019,364000,Contract,BELGIUM,Tremac Drive Line Mechatronics
11297,00157700,Kennesaw State University,Kennesaw,GA,11/24/2014,336403,Contract,CHINA,Confucius Inst. Hanban
11298,00157700,Kennesaw State University,Kennesaw,GA,12/29/2015,320504,Contract,CHINA,Confucius Inst. Hanban
11299,00157700,Kennesaw State University,Kennesaw,GA,12/22/2017,462457,Contract,CHINA,Confucius Inst. Hanban
11300,00159800,University of Georgia,Athens,GA,03/24/2015,770099,Contract,AUSTRALIA,Commonwealth Scientific and Industr
11301,00159800,University of Georgia,Athens,GA,07/27/2015,3022022,Contract,FRANCE,SANOFI
11302,00159800,University of Georgia,Athens,GA,08/26/2015,447000,Contract,SWEDEN,Astrazeneca
11303,00159800,University of Georgia,Athens,GA,12/09/2015,559129,Contract,CANADA,University Health Network
11304,00159800,University of Georgia,Athens,GA,12/17/2015,345000,Contract,SWEDEN,Astrazeneca
11305,00159800,University of Georgia,Athens,GA,03/03/2016,254366,Contract,FRANCE,Sanofi
11306,00159800,University of Georgia,Athens,GA,03/09/2016,421822,Contract,SCOTLAND,University of Liverpool
11307,00159800,University of Georgia,Athens,GA,05/24/2016,276866,Contract,FRANCE,Sanofi
11308,00159800,University of Georgia,Athens,GA,07/19/2016,364287,Contract,FRANCE,Sanofi
11309,00159800,University of Georgia,Athens,GA,08/10/2016,256643,Contract,ENGLAND,Tres Cantos Open Lab Foundation
11310,00159800,University of Georgia,Athens,GA,12/21/2016,365000,Contract,GERMANY,Evonik Industries Ag
11311,00159800,University of Georgia,Athens,GA,09/05/2017,271857,Contract,FRANCE,SANOFI
11312,00159800,University of Georgia,Athens,GA,01/18/2018,718700,Contract,SWITZERLAND,Medicines for Malaria Venture
11313,00159800,University of Georgia,Athens,GA,02/14/2018,3800000,Contract,FRANCE,SANOFI
11314,00159800,University of Georgia,Athens,GA,06/10/2018,1129014,Contract,SWEDEN,ASTRAZENECA
11315,00159800,University of Georgia,Athens,GA,06/10/2018,1129014,Contract,SWEDEN,ASTRAZENECA
11316,00159800,University of Georgia,Athens,GA,08/15/2018,12522,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11317,00159800,University of Georgia,Athens,GA,09/25/2018,1011648,Contract,ENGLAND,ECO ANIMAL HEALTH GROUP PLC
11318,00159800,University of Georgia,Athens,GA,09/25/2018,1011648,Contract,ENGLAND,ECO ANIMAL HEALTH GROUP PLC
11319,00159800,University of Georgia,Athens,GA,02/18/2019,126438,Contract,ENGLAND,Eco Animal Health Group PLC
11320,00159800,University of Georgia,Athens,GA,02/20/2019,1260,Contract,SWITZERLAND,Medicines for Malaria Venture
11321,00159800,University of Georgia,Athens,GA,02/20/2019,65147,Contract,SWITZERLAND,Medicines for Malaria Venture
11322,00159800,University of Georgia,Athens,GA,02/20/2019,118962,Contract,SWITZERLAND,Medicines for Malaria Venture
11323,00159800,University of Georgia,Athens,GA,02/20/2019,230,Contract,SWITZERLAND,Medicines for Malaria Venture
11324,00159800,University of Georgia,Athens,GA,02/20/2019,48407,Contract,SWITZERLAND,Medicines for Malaria Venture
11325,00159800,University of Georgia,Athens,GA,03/11/2019,10951,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11326,00159800,University of Georgia,Athens,GA,03/11/2019,5131,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11327,00159800,University of Georgia,Athens,GA,03/11/2019,5013,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11328,00159800,University of Georgia,Athens,GA,03/11/2019,13007,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11329,00159800,University of Georgia,Athens,GA,03/11/2019,10887,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11330,00159800,University of Georgia,Athens,GA,03/11/2019,11980,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11331,00159800,University of Georgia,Athens,GA,03/11/2019,9922,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11332,00159800,University of Georgia,Athens,GA,03/11/2019,5131,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11333,00159800,University of Georgia,Athens,GA,03/11/2019,3928,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11334,00159800,University of Georgia,Athens,GA,03/11/2019,13549,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11335,00159800,University of Georgia,Athens,GA,03/11/2019,9922,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11336,00159800,University of Georgia,Athens,GA,03/11/2019,5103,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11337,00159800,University of Georgia,Athens,GA,03/11/2019,13007,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11338,00159800,University of Georgia,Athens,GA,03/11/2019,13549,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11339,00159800,University of Georgia,Athens,GA,03/12/2019,4197,Contract,SWITZERLAND,Medicines for Malaria Venture
11340,00159800,University of Georgia,Athens,GA,03/12/2019,26948,Contract,SWITZERLAND,Medicines for Malaria Venture
11341,00159800,University of Georgia,Athens,GA,03/12/2019,49667,Contract,SWITZERLAND,Medicines for Malaria Venture
11342,00159800,University of Georgia,Athens,GA,03/12/2019,5037,Contract,SWITZERLAND,Medicines for Malaria Venture
11343,00159800,University of Georgia,Athens,GA,03/12/2019,126619,Contract,SWITZERLAND,Medicines for Malaria Venture
11344,00159800,University of Georgia,Athens,GA,03/19/2019,5131,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11345,00159800,University of Georgia,Athens,GA,03/19/2019,13007,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11346,00159800,University of Georgia,Athens,GA,03/19/2019,13485,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11347,00159800,University of Georgia,Athens,GA,03/19/2019,12522,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11348,00159800,University of Georgia,Athens,GA,04/17/2019,6844,Contract,TURKEY,Turkish Consulate General in NY
11349,00159800,University of Georgia,Athens,GA,04/17/2019,11329,Contract,TURKEY,Turkish Consulate General in NY
11350,00159800,University of Georgia,Athens,GA,04/17/2019,12782,Contract,TURKEY,Turkish Consulate General in NY
11351,00159800,University of Georgia,Athens,GA,04/17/2019,1530,Contract,TURKEY,Turkish Consulate General in NY
11352,00159800,University of Georgia,Athens,GA,04/17/2019,1954,Contract,TURKEY,Turkish Consulate General in NY
11353,00159800,University of Georgia,Athens,GA,04/17/2019,1655,Contract,TURKEY,Turkish Consulate General in NY
11354,00159800,University of Georgia,Athens,GA,04/17/2019,1954,Contract,TURKEY,Turkish Consulate General in NY
11355,00159800,University of Georgia,Athens,GA,04/17/2019,1954,Contract,TURKEY,Turkish Consulate General in NY
11356,00159800,University of Georgia,Athens,GA,04/17/2019,14414,Contract,TURKEY,Turkish Consulate General in NY
11357,00159800,University of Georgia,Athens,GA,04/17/2019,11329,Contract,TURKEY,Turkish Consulate General in NY
11358,00159800,University of Georgia,Athens,GA,04/17/2019,1890,Contract,TURKEY,Turkish Consulate General in NY
11359,00159800,University of Georgia,Athens,GA,04/17/2019,14504,Contract,TURKEY,Turkish Consulate General in NY
11360,00159800,University of Georgia,Athens,GA,04/29/2019,126438,Contract,ENGLAND,Eco Animal Health Group PLC
11361,00159800,University of Georgia,Athens,GA,05/28/2019,3359,Contract,TURKEY,Turkish Consulate General in NY
11362,00159800,University of Georgia,Athens,GA,06/27/2019,126423,Contract,ENGLAND,Eco Animal Health Group PLC
11363,00159800,University of Georgia,Athens,GA,07/11/2019,3474,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11364,00159800,University of Georgia,Athens,GA,07/11/2019,3474,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11365,00159800,University of Georgia,Athens,GA,07/11/2019,1839,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11366,00159800,University of Georgia,Athens,GA,07/11/2019,10838,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11367,00159800,University of Georgia,Athens,GA,07/11/2019,3815,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11368,00159800,University of Georgia,Athens,GA,07/11/2019,10902,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11369,00159800,University of Georgia,Athens,GA,07/11/2019,1476,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11370,00159800,University of Georgia,Athens,GA,07/11/2019,10902,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11371,00159800,University of Georgia,Athens,GA,07/11/2019,4964,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11372,00159800,University of Georgia,Athens,GA,07/11/2019,10902,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11373,00159800,University of Georgia,Athens,GA,07/21/2019,12760,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11374,00159800,University of Georgia,Athens,GA,10/09/2019,2038,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11375,00159800,University of Georgia,Athens,GA,10/09/2019,13803,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11376,00159800,University of Georgia,Athens,GA,10/09/2019,11162,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11377,00159800,University of Georgia,Athens,GA,10/09/2019,5101,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11378,00159800,University of Georgia,Athens,GA,10/09/2019,5191,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11379,00159800,University of Georgia,Athens,GA,10/09/2019,8133,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11380,00159800,University of Georgia,Athens,GA,10/09/2019,10660,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11381,00159800,University of Georgia,Athens,GA,10/09/2019,11710,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11382,00159800,University of Georgia,Athens,GA,10/09/2019,11162,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11383,00159800,University of Georgia,Athens,GA,10/09/2019,13803,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11384,00159800,University of Georgia,Athens,GA,10/09/2019,13255,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11385,00159800,University of Georgia,Athens,GA,10/09/2019,5101,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11386,00159800,University of Georgia,Athens,GA,10/09/2019,3992,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11387,00159800,University of Georgia,Athens,GA,10/09/2019,11162,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11388,00159800,University of Georgia,Athens,GA,10/09/2019,10233,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11389,00159800,University of Georgia,Athens,GA,10/09/2019,10112,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11390,00159800,University of Georgia,Athens,GA,10/09/2019,13803,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11391,00159800,University of Georgia,Athens,GA,10/09/2019,13803,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
11392,00159800,University of Georgia,Athens,GA,10/25/2019,80392,Contract,SWITZERLAND,Medicines for Malaria Venture
11393,00159800,University of Georgia,Athens,GA,10/25/2019,12752,Contract,SWITZERLAND,Medicines for Malaria Venture
11394,00159800,University of Georgia,Athens,GA,11/18/2019,9873,Contract,TURKEY,Turkish Consulate General in NY
11395,00159800,University of Georgia,Athens,GA,11/18/2019,6646,Contract,TURKEY,Turkish Consulate General in NY
11396,00159800,University of Georgia,Athens,GA,11/18/2019,1246,Contract,TURKEY,Turkish Consulate General in NY
11397,00159800,University of Georgia,Athens,GA,11/18/2019,12707,Contract,TURKEY,Turkish Consulate General in NY
11398,00159800,University of Georgia,Athens,GA,11/18/2019,90,Contract,TURKEY,Turkish Consulate General in NY
11399,00159800,University of Georgia,Athens,GA,11/18/2019,1542,Contract,TURKEY,Turkish Consulate General in NY
11400,00159800,University of Georgia,Athens,GA,11/18/2019,637,Contract,TURKEY,Turkish Consulate General in NY
11401,00159800,University of Georgia,Athens,GA,11/18/2019,637,Contract,TURKEY,Turkish Consulate General in NY
11402,00159800,University of Georgia,Athens,GA,11/18/2019,637,Contract,TURKEY,Turkish Consulate General in NY
11403,00159800,University of Georgia,Athens,GA,11/18/2019,11230,Contract,TURKEY,Turkish Consulate General in NY
11404,00159800,University of Georgia,Athens,GA,11/18/2019,12958,Contract,TURKEY,Turkish Consulate General in NY
11405,00159800,University of Georgia,Athens,GA,11/18/2019,573,Contract,TURKEY,Turkish Consulate General in NY
11406,00159800,University of Georgia,Athens,GA,11/18/2019,14800,Contract,TURKEY,Turkish Consulate General in NY
11407,00159800,University of Georgia,Athens,GA,11/18/2019,14800,Contract,TURKEY,Turkish Consulate General in NY
11408,00159800,University of Georgia,Athens,GA,11/18/2019,11230,Contract,TURKEY,Turkish Consulate General in NY
11409,00159800,University of Georgia,Athens,GA,11/18/2019,1246,Contract,TURKEY,Turkish Consulate General in NY
11410,00159800,University of Georgia,Athens,GA,11/18/2019,1477,Contract,TURKEY,Turkish Consulate General in NY
11411,00159800,University of Georgia,Athens,GA,11/18/2019,12707,Contract,TURKEY,Turkish Consulate General in NY
11412,00159800,University of Georgia,Athens,GA,11/18/2019,1673,Contract,TURKEY,Turkish Consulate General in NY
11413,00159800,University of Georgia,Athens,GA,11/18/2019,14800,Contract,TURKEY,Turkish Consulate General in NY
11414,00159800,University of Georgia,Athens,GA,11/18/2019,3474,Contract,TURKEY,Turkish Consulate General in NY
11415,00159800,University of Georgia,Athens,GA,11/18/2019,11230,Contract,TURKEY,Turkish Consulate General in NY
11416,00159800,University of Georgia,Athens,GA,11/18/2019,12707,Contract,TURKEY,Turkish Consulate General in NY
11417,00159800,University of Georgia,Athens,GA,11/18/2019,1673,Contract,TURKEY,Turkish Consulate General in NY
11418,00159800,University of Georgia,Athens,GA,11/18/2019,11657,Contract,TURKEY,Turkish Consulate General in NY
11419,00159800,University of Georgia,Athens,GA,11/18/2019,13757,Contract,TURKEY,Turkish Consulate General in NY
11420,00159800,University of Georgia,Athens,GA,11/18/2019,1673,Contract,TURKEY,Turkish Consulate General in NY
11421,00159800,University of Georgia,Athens,GA,11/18/2019,12958,Contract,TURKEY,Turkish Consulate General in NY
11422,00159800,University of Georgia,Athens,GA,11/18/2019,637,Contract,TURKEY,Turkish Consulate General in NY
11423,00159800,University of Georgia,Athens,GA,11/18/2019,637,Contract,TURKEY,Turkish Consulate General in NY
11424,00160000,Wesleyan College,Macon,GA,12/24/2014,500000,Contract,CHINA,Guanghzou University
11425,00161000,University of Hawaii at Manoa,Honolulu,HI,01/09/2018,654231,Contract,AMERICAN SAMOA,"American Samoa, Dept of Education"
11426,00161000,University of Hawaii at Manoa,Honolulu,HI,01/10/2018,440611,Contract,NORTHERN MARIANA ISL,Commonwealth of No. Mariana Islands
11427,00161000,University of Hawaii at Manoa,Honolulu,HI,01/11/2018,241126,Contract,NORTHERN MARIANA ISL,Commonwealth of No. Mariana Islands
11428,00161000,University of Hawaii at Manoa,Honolulu,HI,03/01/2018,1590374,Contract,KOREA,Korea Institute of Ocean Sci & Tech
11429,00161000,University of Hawaii at Manoa,Honolulu,HI,03/02/2018,64999,Contract,KOREA,Korea Institute of Ocean Sci & Tech
11430,00161000,University of Hawaii at Manoa,Honolulu,HI,04/03/2018,32203,Contract,GUAM,"Guam, Govt - Public Health&SocSvcs"
11431,00161000,University of Hawaii at Manoa,Honolulu,HI,04/12/2018,267619,Contract,AMERICAN SAMOA,"American Samoa, Government"
11432,00161000,University of Hawaii at Manoa,Honolulu,HI,04/20/2018,270000,Monetary Gift,JAPAN,Uehiro Foundation of Ethics&Educ
11433,00161000,University of Hawaii at Manoa,Honolulu,HI,05/17/2018,32023,Contract,AMERICAN SAMOA,"American Samoa, Government"
11434,00161000,University of Hawaii at Manoa,Honolulu,HI,06/07/2018,66814,Contract,GUAM,"Guam, Govt - Guam Homeland Security"
11435,00161000,University of Hawaii at Manoa,Honolulu,HI,06/28/2018,40000,Contract,AMERICAN SAMOA,"American Samoa, Government"
11436,00161000,University of Hawaii at Manoa,Honolulu,HI,07/27/2018,181819,Contract,JAPAN,Marine-EarthScience & Technology
11437,00161000,University of Hawaii at Manoa,Honolulu,HI,07/31/2018,30515,Contract,AMERICAN SAMOA,"American Samoa, Government"
11438,00161000,University of Hawaii at Manoa,Honolulu,HI,08/15/2018,1029000,Contract,JAPAN,Fukada Salvage&Marine Works Co.
11439,00161000,University of Hawaii at Manoa,Honolulu,HI,08/31/2018,6220,Contract,GUAM,"Guam, University of"
11440,00161000,University of Hawaii at Manoa,Honolulu,HI,09/27/2018,250128,Contract,GUAM,"Guam, Govt - Public Health&SocSvcs"
11441,00161000,University of Hawaii at Manoa,Honolulu,HI,10/11/2018,578985,Contract,AMERICAN SAMOA,"American Samoa, Government"
11442,00161000,University of Hawaii at Manoa,Honolulu,HI,11/05/2018,30000,Monetary Gift,JAPAN,Uehiro Foundation of Ethics&Educ
11443,00161000,University of Hawaii at Manoa,Honolulu,HI,12/24/2018,168853,Contract,SOUTH KOREA,Academy Korean Studies
11444,00161000,University of Hawaii at Manoa,Honolulu,HI,12/27/2018,20000,Contract,SOUTH KOREA,Academy Korean Studies
